"typeID","typeName","manufacture","group_level1","group_level2","group_level3","group_level4","group_level5","group_level6","group_level7"
369160,"'Angel Cartel' MN-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369161,"'Duvolle' GA-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369162,"'Legacy' GA-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369163,"'Ishukone' CA-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369164,"'Guristas' CA-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369165,"'Legacy' CA-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369166,"'Blood Raiders' AM-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369167,"'Kador' AM-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369168,"'Legacy' AM-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369180,"'Leopard' CA-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369200,"'Jungle Hunter' CA-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369203,"'Tash-Murkon' AM-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369204,"'Roden' GA-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369205,"'Kaalakiota' CA-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369206,"'Brutor' MN-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369233,"Active Omega-Booster NWS (7-Day)","NG","Infantry Gear","Boosters & Services","Boosters","Active Boosters",NULL,NULL,NULL
369242,"'Kador' AM-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369243,"'Ishukone' CA-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369244,"'Duvolle' GA-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369245,"'Thukker' MN-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369246,"'Kador' AM-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369247,"'Ishukone' CA-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369248,"'Duvolle' GA-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369249,"'Thukker' MN-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369250,"'Guristas' CA-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369251,"'Serpentis' GA-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369252,"'Blood Raiders' AM-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369253,"'Serpentis' GA-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369254,"'Angel Cartel' MN-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369255,"'Legacy' AM-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369256,"'Legacy' CA-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369257,"'Legacy' GA-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369258,"'Legacy' MN-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369259,"'Legacy' AM-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369260,"'Legacy' CA-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369261,"'Legacy' GA-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369262,"'Legacy' MN-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369263,"'Tash-Murkon' AM-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369264,"'Kaalakiota' CA-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369265,"'Roden' GA-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369266,"'Brutor' MN-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369267,"'Tash-Murkon' AM-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369268,"'Kaalakiota' CA-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369269,"'Roden' GA-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369270,"'Brutor' MN-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369271,"'Quafe' AM-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369272,"'Quafe' CA-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369273,"'Quafe' GA-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369274,"'Quafe' MN-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369275,"'Quafe' AM-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369276,"'Quafe' CA-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369277,"'Quafe' GA-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369278,"'Quafe' MN-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369279,"'Quafe' AM-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369280,"'Quafe' CA-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369281,"'Quafe' GA-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369282,"'Quafe' MN-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369290,"'Ardishapur' AM-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369291,"'Wiyrkomi' CA-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369292,"'Intaki' GA-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369293,"'Sebiestor' MN-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369294,"'Sever' AM-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369295,"'Sever' CA-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369296,"'Raven' GA-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369297,"'Valor' MN-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369302,"'Cyber Knight' AM-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369303,"'Home Guard' CA-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369304,"'Bravo Company' GA-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369305,"'Valklear' MN-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369434,"'Krin's' MN-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369435,"'Lethe' GA-H SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
369438,"'Egil' Basic-M mk.0","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369439,"'Thrud' Assault M-I","NG","Infantry Gear","Loadouts","Assault","Assault",NULL,NULL,NULL
369440,"'Vidir' Assault M/I","NG","Infantry Gear","Loadouts","Assault","Assault",NULL,NULL,NULL
369441,"'Forseti' Assault mk.0","NG","Infantry Gear","Loadouts","Assault","Assault",NULL,NULL,NULL
369442,"'Modi' Assault M/I+","NG","Infantry Gear","Loadouts","Assault","Assault",NULL,NULL,NULL
369443,"'Hermod' Assault mk.0+","NG","Infantry Gear","Loadouts","Assault","Assault",NULL,NULL,NULL
369451,"'Jokul' Basic-M M-I","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369452,"'Starkad' Basic-M M/I+","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369453,"'Kakali' Basic-M mk.0+","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369469,"'Numeri' Basic-M A-I","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369470,"'Legio' Basic-M ak.0","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369471,"'Vexillatio' Basic-M A/I","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369472,"'Triari' Basic-M ak.0","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369475,"'Nakir' Assault ak.0","NG","Infantry Gear","Loadouts","Assault","Assault",NULL,NULL,NULL
369476,"'Malik' Assault ak.0+","NG","Infantry Gear","Loadouts","Assault","Assault",NULL,NULL,NULL
369477,"'Tuoni' Assault ck.0","NG","Infantry Gear","Loadouts","Assault","Assault",NULL,NULL,NULL
369478,"'Stallo' Assault ck.0+","NG","Infantry Gear","Loadouts","Assault","Assault",NULL,NULL,NULL
369479,"'Celeus' Assault gk.0","NG","Infantry Gear","Loadouts","Assault","Assault",NULL,NULL,NULL
369480,"'Theseus' Assault gk.0+","NG","Infantry Gear","Loadouts","Assault","Assault",NULL,NULL,NULL
369481,"'Marras' Basic-M ck.0","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369482,"'Agema' Basic-M gk.0","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369507,"'Halberd' Basic-L A-I","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369508,"'Partisan' Basic-L A/I","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369509,"'Ranseur' Basic-L ak.0","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369510,"'Piru' Basic-L C-I","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369511,"'Lempo' Basic-L C/I","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369512,"'Perkele' Basic-L ck.0","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369513,"'Melete' Basic-L G-I","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369514,"'Aoide' Basic-L G/I","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369515,"'Calliope' Basic-L gk.0","NG","Infantry Gear","Loadouts","Basic","Basic",NULL,NULL,NULL
369516,"'Skadi' Basic-L M-I","NG","Infantry Gear","Loadouts","Scout","Scout",NULL,NULL,NULL
369517,"'Jord' Basic-L M/I","NG","Infantry Gear","Loadouts","Scout","Scout",NULL,NULL,NULL
369518,"'Sol' Basic-L mk.0","NG","Infantry Gear","Loadouts","Scout","Scout",NULL,NULL,NULL
369539,"'Aventail' Basic-H A-I","NG","Infantry Gear","Loadouts","Heavy","Sentinel",NULL,NULL,NULL
369540,"'Vambrace' Basic-H A/I","NG","Infantry Gear","Loadouts","Heavy","Sentinel",NULL,NULL,NULL
369541,"'Cuirass' Basic-H ak.0","NG","Infantry Gear","Loadouts","Heavy","Sentinel",NULL,NULL,NULL
369542,"'Guruwa' Basic-H C-I","NG","Infantry Gear","Loadouts","Heavy","Sentinel",NULL,NULL,NULL
369543,"'Kote' Basic-H C/I","NG","Infantry Gear","Loadouts","Heavy","Sentinel",NULL,NULL,NULL
369544,"'Menpo' Basic-H ck.0","NG","Infantry Gear","Loadouts","Heavy","Sentinel",NULL,NULL,NULL
369545,"'Hecaton' Basic-H G-I","NG","Infantry Gear","Loadouts","Heavy","Sentinel",NULL,NULL,NULL
369546,"'Alcyon' Basic-H G/I+","NG","Infantry Gear","Loadouts","Heavy","Sentinel",NULL,NULL,NULL
369547,"'Mimas' Basic-H G/I","NG","Infantry Gear","Loadouts","Heavy","Sentinel",NULL,NULL,NULL
369548,"'Basilo' Basic-H M-I","NG","Infantry Gear","Loadouts","Heavy","Sentinel",NULL,NULL,NULL
369549,"'Dorudon' Basic-H M/I","NG","Infantry Gear","Loadouts","Heavy","Sentinel",NULL,NULL,NULL
369550,"'Loceros' Basic-H mk.0","NG","Infantry Gear","Loadouts","Heavy","Sentinel",NULL,NULL,NULL
370308,"'Deathshroud' AM-M SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
370488,"‘Tairei’s Crimson’ AM-L SKIN","NG","Infantry Gear","Visual Customization","Skins","Skins",NULL,NULL,NULL
34,"Tritanium","NG","Manufacture & Research","Materials","Minerals",NULL,NULL,NULL,NULL
35,"Pyerite","NG","Manufacture & Research","Materials","Minerals",NULL,NULL,NULL,NULL
36,"Mexallon","NG","Manufacture & Research","Materials","Minerals",NULL,NULL,NULL,NULL
37,"Isogen","NG","Manufacture & Research","Materials","Minerals",NULL,NULL,NULL,NULL
38,"Nocxium","NG","Manufacture & Research","Materials","Minerals",NULL,NULL,NULL,NULL
39,"Zydrine","NG","Manufacture & Research","Materials","Minerals",NULL,NULL,NULL,NULL
40,"Megacyte","NG","Manufacture & Research","Materials","Minerals",NULL,NULL,NULL,NULL
265,"Heavy Defender Missile I","OK","Ammunition & Charges","Missiles","Defender",NULL,NULL,NULL,NULL
393,"Shield Recharger I","OK","Ship Equipment","Shield","Shield Rechargers",NULL,NULL,NULL,NULL
394,"Shield Recharger II","OK","Ship Equipment","Shield","Shield Rechargers",NULL,NULL,NULL,NULL
421,"'Basic' Capacitor Recharger","NG","Ship Equipment","Engineering Equipment","Capacitor Rechargers",NULL,NULL,NULL,NULL
434,"5MN Microwarpdrive I","OK","Ship Equipment","Propulsion ","Microwarpdrives",NULL,NULL,NULL,NULL
438,"1MN Afterburner II","OK","Ship Equipment","Propulsion ","Afterburners",NULL,NULL,NULL,NULL
439,"1MN Afterburner I","OK","Ship Equipment","Propulsion ","Afterburners",NULL,NULL,NULL,NULL
440,"5MN Microwarpdrive II","OK","Ship Equipment","Propulsion ","Microwarpdrives",NULL,NULL,NULL,NULL
442,"Cargo Scanner I","OK","Ship Equipment","Scanning Equipment","Cargo Scanners",NULL,NULL,NULL,NULL
443,"Ship Scanner I","OK","Ship Equipment","Scanning Equipment","Ship Scanners",NULL,NULL,NULL,NULL
444,"Survey Scanner I","OK","Ship Equipment","Scanning Equipment","Survey Scanners",NULL,NULL,NULL,NULL
447,"Warp Scrambler I","OK","Ship Equipment","Electronic Warfare","Warp Scramblers",NULL,NULL,NULL,NULL
448,"Warp Scrambler II","OK","Ship Equipment","Electronic Warfare","Warp Scramblers",NULL,NULL,NULL,NULL
482,"Miner II","OK","Ship Equipment","Harvest Equipment","Mining Lasers",NULL,NULL,NULL,NULL
483,"Miner I","OK","Ship Equipment","Harvest Equipment","Mining Lasers",NULL,NULL,NULL,NULL
506,"'Basic' Capacitor Power Relay","NG","Ship Equipment","Engineering Equipment","Capacitor Power Relays",NULL,NULL,NULL,NULL
508,"'Basic' Shield Flux Coil","NG","Ship Equipment","Shield","Shield Flux Coils",NULL,NULL,NULL,NULL
509,"'Basic' Capacitor Flux Coil","NG","Ship Equipment","Engineering Equipment","Capacitor Flux Coils",NULL,NULL,NULL,NULL
521,"'Basic' Damage Control","NG","Ship Equipment","Hull & Armor ","Damage Controls",NULL,NULL,NULL,NULL
526,"Stasis Webifier I","OK","Ship Equipment","Electronic Warfare","Stasis Webifiers",NULL,NULL,NULL,NULL
527,"Stasis Webifier II","OK","Ship Equipment","Electronic Warfare","Stasis Webifiers",NULL,NULL,NULL,NULL
580,"Burst Jammer I","OK","Ship Equipment","Electronic Warfare","ECM Bursts",NULL,NULL,NULL,NULL
581,"Passive Targeter I","OK","Ship Equipment","Electronics and Sensor Upgrades","Passive Targeting Systems",NULL,NULL,NULL,NULL
588,"Reaper","NG","Ships","Rookie Ships","Minmatar",NULL,NULL,NULL,NULL
596,"Impairor","NG","Ships","Rookie Ships","Amarr",NULL,NULL,NULL,NULL
601,"Ibis","NG","Ships","Rookie Ships","Caldari",NULL,NULL,NULL,NULL
606,"Velator","NG","Ships","Rookie Ships","Gallente",NULL,NULL,NULL,NULL
615,"Immolator","OK","Ships","Special Edition Ships","Special Edition Frigates",NULL,NULL,NULL,NULL
617,"Echo","OK","Ships","Special Edition Ships","Special Edition Frigates",NULL,NULL,NULL,NULL
635,"Opux Luxury Yacht","NG","Ships","Special Edition Ships","Special Edition Cruisers",NULL,NULL,NULL,NULL
672,"Caldari Shuttle","OK","Ships","Shuttles","Caldari",NULL,NULL,NULL,NULL
1178,"Cap Booster 25 Blueprint","NG","Blueprints","Ammunition & Charges","Cap Booster Charges",NULL,NULL,NULL,NULL
1179,"Cap Booster 50 Blueprint","NG","Blueprints","Ammunition & Charges","Cap Booster Charges",NULL,NULL,NULL,NULL
1182,"Auto Targeting System I","OK","Ship Equipment","Electronics and Sensor Upgrades","Automated Targeting Systems",NULL,NULL,NULL,NULL
1195,"Cap Recharger I","OK","Ship Equipment","Engineering Equipment","Capacitor Rechargers",NULL,NULL,NULL,NULL
1201,"Wasp I","OK","Drones","Combat Drones","Heavy Attack Drones",NULL,NULL,NULL,NULL
1218,"Civilian Mining Drone Blueprint","NG","Blueprints","Drones","Mining Drones",NULL,NULL,NULL,NULL
1246,"Capacitor Flux Coil I","OK","Ship Equipment","Engineering Equipment","Capacitor Flux Coils",NULL,NULL,NULL,NULL
1248,"Capacitor Flux Coil II","OK","Ship Equipment","Engineering Equipment","Capacitor Flux Coils",NULL,NULL,NULL,NULL
1254,"Shield Flux Coil I","OK","Ship Equipment","Shield","Shield Flux Coils",NULL,NULL,NULL,NULL
1256,"Shield Flux Coil II","OK","Ship Equipment","Shield","Shield Flux Coils",NULL,NULL,NULL,NULL
1272,"Basic Layered Plating","NG","Ship Equipment","Hull & Armor ","Layered Plating",NULL,NULL,NULL,NULL
1274,"Layered Plating I","OK","Ship Equipment","Hull & Armor ","Layered Plating",NULL,NULL,NULL,NULL
1276,"Layered Plating II","OK","Ship Equipment","Hull & Armor ","Layered Plating",NULL,NULL,NULL,NULL
1351,"Basic Reactor Control Unit","NG","Ship Equipment","Engineering Equipment","Reactor Control Units",NULL,NULL,NULL,NULL
1353,"Reactor Control Unit I","OK","Ship Equipment","Engineering Equipment","Reactor Control Units",NULL,NULL,NULL,NULL
1355,"Reactor Control Unit II","OK","Ship Equipment","Engineering Equipment","Reactor Control Units",NULL,NULL,NULL,NULL
1419,"'Basic' Shield Power Relay","NG","Ship Equipment","Shield","Shield Power Relays",NULL,NULL,NULL,NULL
1422,"Shield Power Relay II","OK","Ship Equipment","Shield","Shield Power Relays",NULL,NULL,NULL,NULL
1436,"Auto Targeting System II","OK","Ship Equipment","Electronics and Sensor Upgrades","Automated Targeting Systems",NULL,NULL,NULL,NULL
1445,"Capacitor Power Relay I","OK","Ship Equipment","Engineering Equipment","Capacitor Power Relays",NULL,NULL,NULL,NULL
1447,"Capacitor Power Relay II","OK","Ship Equipment","Engineering Equipment","Capacitor Power Relays",NULL,NULL,NULL,NULL
1537,"'Basic' Power Diagnostic System","NG","Ship Equipment","Engineering Equipment","Power Diagnostic Systems",NULL,NULL,NULL,NULL
1539,"Power Diagnostic System I","OK","Ship Equipment","Engineering Equipment","Power Diagnostic Systems",NULL,NULL,NULL,NULL
1541,"Power Diagnostic System II","OK","Ship Equipment","Engineering Equipment","Power Diagnostic Systems",NULL,NULL,NULL,NULL
1547,"Small Proton Smartbomb I","OK","Ship Equipment","Smartbombs","Small",NULL,NULL,NULL,NULL
1548,"Small Proton Smartbomb I Blueprint","NG","Blueprints","Ship Equipment","Smartbombs",NULL,NULL,NULL,NULL
1549,"Small Proton Smartbomb II","OK","Ship Equipment","Smartbombs","Small",NULL,NULL,NULL,NULL
1551,"Small Graviton Smartbomb I","OK","Ship Equipment","Smartbombs","Small",NULL,NULL,NULL,NULL
1552,"Small Graviton Smartbomb I Blueprint","NG","Blueprints","Ship Equipment","Smartbombs",NULL,NULL,NULL,NULL
1553,"Small Graviton Smartbomb II","OK","Ship Equipment","Smartbombs","Small",NULL,NULL,NULL,NULL
1557,"Small Plasma Smartbomb I","OK","Ship Equipment","Smartbombs","Small",NULL,NULL,NULL,NULL
1558,"Small Plasma Smartbomb I Blueprint","NG","Blueprints","Ship Equipment","Smartbombs",NULL,NULL,NULL,NULL
1559,"Small Plasma Smartbomb II","OK","Ship Equipment","Smartbombs","Small",NULL,NULL,NULL,NULL
